Time,Mode,Status,Temperature_C,LoadCell,New_Data,Checksum
2.168969e+02,1,0,77.90000153,0.00350000,7,21995
2.174508e+02,1,0,79.69999695,0.00450000,7,28410
2.179797e+02,1,0,80.15000153,0.00200000,5,43944
2.184579e+02,1,0,81.05000305,0.00440000,7,40799
2.189868e+02,1,0,81.50000000,0.00120000,5,42329
2.194650e+02,1,0,81.94999695,0.00340000,7,26446
2.200189e+02,1,0,82.40000153,0.00440000,7,37134
2.204722e+02,1,0,82.40000153,0.00530000,7,51201
2.210260e+02,1,0,82.84999847,0.00290000,7,25272
2.214793e+02,1,0,81.50000000,0.00410000,7,24368
2.220332e+02,1,0,83.30000305,0.00330000,7,61928
2.225621e+02,1,0,83.30000305,0.00670000,5,64594
2.230403e+02,1,0,83.30000305,0.00500000,7,30331
2.235692e+02,1,0,83.75000000,0.00400000,5,40625
2.240475e+02,1,0,83.75000000,0.00280000,7,42484
2.246014e+02,1,0,84.19999695,0.00430000,7,54236
2.250546e+02,1,0,84.19999695,0.00150000,7,4916
2.256085e+02,1,0,84.19999695,0.00900000,7,21113
2.260617e+02,1,0,79.25000000,0.00850000,7,56867
2.266156e+02,1,0,68.90000153,0.00310000,7,302
2.271445e+02,1,0,66.65000153,0.00340000,5,56411
2.276228e+02,1,0,63.95000076,0.00050000,7,20976
2.281517e+02,1,0,59.90000153,-0.00010000,5,53896
2.286299e+02,1,0,56.75000000,-0.01010000,7,5071
2.291838e+02,1,0,54.04999924,0.00600000,7,43111
2.296371e+02,1,0,50.90000153,0.02100000,7,1995
2.301910e+02,1,0,52.25000000,0.01020000,7,20196
2.306442e+02,1,0,52.25000000,0.01220000,7,32188
2.311981e+02,1,0,52.70000076,0.00770000,7,22037
2.317269e+02,1,0,54.04999924,0.01120000,5,1803
2.322052e+02,1,0,54.95000076,0.00670000,7,31438
2.327340e+02,1,0,54.95000076,0.00700000,5,48131
2.332123e+02,1,0,55.40000153,0.00490000,7,28737
2.337662e+02,1,0,55.84999847,0.00420000,7,55850
2.342194e+02,1,0,55.84999847,0.00290000,7,48388
2.347733e+02,1,0,55.84999847,0.00780000,7,2417
2.352266e+02,1,0,55.84999847,0.00590000,7,50369
2.357805e+02,1,0,55.84999847,0.00650000,7,5056
2.363094e+02,1,0,54.50000000,0.00610000,5,26539
2.367876e+02,1,0,54.95000076,0.00540000,7,65169
2.373165e+02,1,0,54.50000000,0.00220000,5,12472
2.377947e+02,1,0,54.50000000,0.00930000,7,33778
2.383486e+02,1,0,54.50000000,0.00760000,7,38215
2.388019e+02,1,0,54.50000000,0.00500000,7,37650
2.393558e+02,1,0,53.15000153,0.00800000,7,22174
2.398090e+02,1,0,52.70000076,-0.00450000,7,12625
2.403630e+02,1,0,52.25000000,-0.00350000,7,24649
2.408919e+02,1,0,53.15000153,-0.00070000,5,51475
2.413702e+02,1,0,52.70000076,-0.00270000,7,25819
2.418991e+02,1,0,52.70000076,0.00170000,5,28000
2.423773e+02,1,0,51.79999924,0.00060000,7,57951
2.429313e+02,1,0,51.79999924,0.00500000,7,45300
2.433845e+02,1,0,51.79999924,0.00140000,7,36089
2.439385e+02,1,0,51.34999847,0.00700000,7,2822
2.443917e+02,1,0,51.34999847,0.00310000,7,37812
2.449457e+02,1,0,50.90000153,0.00770000,7,17766
2.454746e+02,1,0,50.90000153,0.00470000,5,10326
2.459529e+02,1,0,50.45000076,0.00420000,7,26730
2.464818e+02,1,0,50.45000076,0.01050000,5,10750
2.469601e+02,1,0,48.65000153,0.01130000,7,48863
2.475140e+02,1,0,46.40000153,0.01110000,7,8216
2.479673e+02,1,0,45.50000000,0.01170000,7,20255
2.485212e+02,1,0,45.50000000,0.01050000,7,47849
2.489745e+02,1,0,45.50000000,0.00930000,7,38409
2.495284e+02,1,0,45.95000076,0.00580000,7,39488
2.500574e+02,1,0,45.50000000,0.00830000,5,43452
2.505356e+02,1,0,45.04999924,0.00710000,7,40092
2.510646e+02,1,0,45.50000000,0.00550000,5,39187
2.515428e+02,1,0,45.04999924,0.01310000,7,48505
2.520968e+02,1,0,44.59999847,0.01030000,7,11120
2.525500e+02,1,0,45.04999924,0.00350000,7,2532
2.531040e+02,1,0,45.50000000,0.00670000,7,64735
2.535572e+02,1,0,45.50000000,0.00190000,7,59586
2.541112e+02,1,0,45.04999924,0.00690000,7,24477
2.546401e+02,1,0,44.15000153,0.00720000,5,30381
2.551184e+02,1,0,44.59999847,0.00600000,7,18683
2.556473e+02,1,0,44.15000153,0.00010000,5,125
2.561256e+02,1,0,46.40000153,0.00580000,7,26734
2.566795e+02,1,0,48.20000076,0.00510000,7,57799
2.571328e+02,1,0,48.20000076,0.01180000,7,15862
2.576867e+02,1,0,49.09999847,0.00890000,7,13081
2.581400e+02,1,0,49.54999924,0.00860000,7,10495
2.586940e+02,1,0,49.54999924,0.00780000,7,18341
2.592229e+02,1,0,50.00000000,0.00600000,5,62872
2.597011e+02,1,0,50.45000076,0.00550000,7,25385
2.602301e+02,1,0,50.00000000,0.00720000,5,8419
2.607083e+02,1,0,50.00000000,0.00590000,7,58908
2.612622e+02,1,0,50.00000000,0.01140000,7,23248
2.617155e+02,1,0,49.54999924,0.00800000,7,56789
2.622694e+02,1,0,46.84999847,0.00460000,7,2646
2.627227e+02,1,0,45.95000076,0.00350000,7,48054
2.632766e+02,1,0,45.95000076,0.00810000,7,55733
2.638055e+02,1,0,45.04999924,0.00810000,5,13940
