Time,Mode,Status,Temperature_C,LoadCell,New_Data,Checksum
7.408677e+01,1,0,60.79999924,0.14700000,7,48517
7.461570e+01,1,0,60.79999924,0.15009999,5,47951
7.509398e+01,1,0,60.79999924,0.14810000,7,48666
7.564790e+01,1,0,60.79999924,0.15080000,7,63829
7.610120e+01,1,0,60.79999924,0.15480000,7,13634
7.665513e+01,1,0,61.25000000,0.15520000,7,47178
7.710839e+01,1,0,61.25000000,0.16159999,7,1381
7.766230e+01,1,0,61.25000000,0.15760000,7,183
7.819119e+01,1,0,61.25000000,0.15889999,5,23142
7.866944e+01,1,0,61.25000000,0.15670000,7,32110
7.919834e+01,1,0,61.25000000,0.15710001,5,18383
7.967659e+01,1,0,61.25000000,0.15790001,7,41872
8.023048e+01,1,0,61.70000076,0.16180000,7,63953
8.068373e+01,1,0,61.70000076,0.16240001,7,14000
8.123761e+01,1,0,61.70000076,0.15989999,7,25828
8.169086e+01,1,0,61.70000076,0.15710001,7,28939
8.224473e+01,1,0,61.70000076,0.15989999,7,1733
8.277363e+01,1,0,61.70000076,0.16310000,5,37773
8.325190e+01,1,0,61.70000076,0.16320001,7,37044
8.378078e+01,1,0,61.70000076,0.16350000,5,51907
8.425904e+01,1,0,61.70000076,0.16280000,7,40631
8.481294e+01,1,0,61.70000076,0.16290000,7,17326
8.526618e+01,1,0,61.25000000,0.16290000,7,42749
8.582010e+01,1,0,61.25000000,0.16850001,7,10109
8.627335e+01,1,0,61.25000000,0.17129999,7,52006
8.682726e+01,1,0,61.25000000,0.16800000,7,12535
8.735619e+01,1,0,61.25000000,0.16750000,5,2688
8.783444e+01,1,0,61.25000000,0.17219999,7,61454
8.836335e+01,1,0,60.34999847,0.16930000,5,10251
8.884163e+01,1,0,61.25000000,0.17030001,7,24219
8.939552e+01,1,0,61.25000000,0.16890000,7,61363
8.984876e+01,1,0,59.45000076,0.17490000,7,11293
9.040265e+01,1,0,61.25000000,0.17320000,7,50255
9.085589e+01,1,0,61.25000000,0.16790000,7,17784
9.140979e+01,1,0,61.25000000,0.17000000,7,21961
9.193868e+01,1,0,61.25000000,0.17280000,5,24281
9.241695e+01,1,0,61.25000000,0.17100000,7,26895
9.294586e+01,1,0,61.25000000,0.16960000,5,17096
9.342412e+01,1,0,61.25000000,0.17350000,7,35299
9.397804e+01,1,0,61.25000000,0.17290001,7,45570
9.443129e+01,1,0,61.25000000,0.17479999,7,53837
9.498519e+01,1,0,61.25000000,0.18089999,7,30291
9.543843e+01,1,0,61.25000000,0.17739999,7,58987
9.599234e+01,1,0,60.79999924,0.18009999,7,22744
9.652124e+01,1,0,59.45000076,0.18440001,5,46062
9.699948e+01,1,0,61.25000000,0.17950000,7,15125
9.752837e+01,1,0,61.25000000,0.18390000,5,37785
9.800661e+01,1,0,61.25000000,0.18279999,7,27779
9.856053e+01,1,0,61.25000000,0.18770000,7,2516
9.901377e+01,1,0,61.25000000,0.18449999,7,46252
9.956769e+01,1,0,61.25000000,0.18920000,7,24885
1.000209e+02,1,0,61.25000000,0.18830000,7,2264
1.005748e+02,1,0,61.25000000,0.18900000,7,7464
1.011037e+02,1,0,61.25000000,0.19589999,5,15569
1.015820e+02,1,0,61.25000000,0.19400001,7,31762
1.021109e+02,1,0,61.25000000,0.19970000,5,48357
1.025891e+02,1,0,61.25000000,0.20559999,7,12414
1.031430e+02,1,0,61.25000000,0.19610000,7,8352
1.035963e+02,1,0,61.25000000,0.20080000,7,51049
1.041502e+02,1,0,61.25000000,0.20500000,7,11881
1.046034e+02,1,0,61.70000076,0.20010000,7,22312
1.051573e+02,1,0,61.70000076,0.20290001,7,55506
1.056862e+02,1,0,61.70000076,0.20430000,5,61485
1.061645e+02,1,0,61.70000076,0.20440000,7,40214
1.066934e+02,1,0,61.70000076,0.20350000,5,7215
1.071716e+02,1,0,62.15000153,0.20600000,7,60976
1.077255e+02,1,0,62.15000153,0.19970000,7,65383
1.081788e+02,1,0,62.15000153,0.20379999,7,22060
1.087327e+02,1,0,62.15000153,0.20490000,7,26380
1.091860e+02,1,0,62.15000153,0.20250000,7,13512
1.097399e+02,1,0,62.15000153,0.20559999,7,47828
1.102688e+02,1,0,62.15000153,0.20440000,5,42248
1.107470e+02,1,0,62.15000153,0.20610000,7,13984
1.112759e+02,1,0,62.15000153,0.19769999,5,8940
1.117542e+02,1,0,62.15000153,0.20010000,7,10824
1.123080e+02,1,0,62.15000153,0.20039999,7,4962
1.127613e+02,1,0,62.15000153,0.19360000,7,37629
1.133152e+02,1,0,62.15000153,0.19800000,7,40243
1.137685e+02,1,0,62.59999847,0.19370000,7,21211
1.143224e+02,1,0,62.59999847,0.19930001,7,52568
1.148513e+02,1,0,62.59999847,0.19640000,5,34370
1.153295e+02,1,0,62.59999847,0.20130000,7,46687
1.158584e+02,1,0,60.34999847,0.20080000,5,48846
1.163367e+02,1,0,62.59999847,0.20140000,7,3253
1.168906e+02,1,0,62.59999847,0.20310000,7,399
1.173438e+02,1,0,62.59999847,0.19820000,7,39551
1.178977e+02,1,0,62.59999847,0.19750001,7,25770
1.183509e+02,1,0,62.59999847,0.20029999,7,32287
1.189048e+02,1,0,62.59999847,0.19410001,7,36985
1.194337e+02,1,0,62.59999847,0.18500000,5,22213
1.199119e+02,1,0,62.59999847,0.18449999,7,48749
1.204408e+02,1,0,62.59999847,0.18440001,5,1633
1.209190e+02,1,0,62.59999847,0.18050000,7,29856
1.214729e+02,1,0,62.59999847,0.18380000,7,3302
1.222031e+02,1,0,62.59999847,0.18140000,7,55357
1.229333e+02,1,0,62.59999847,0.18080001,7,60533
1.234872e+02,1,0,62.59999847,0.17780000,7,59380
1.240161e+02,1,0,60.79999924,0.17890000,5,2215
1.244943e+02,1,0,62.59999847,0.17910001,7,52555
1.250233e+02,1,0,62.59999847,0.17760000,5,57852
1.255015e+02,1,0,62.59999847,0.17520000,7,13337
1.267856e+02,1,0,62.59999847,0.17399999,7,674
1.283467e+02,1,0,62.59999847,0.16050000,7,62861
1.293538e+02,1,0,62.59999847,0.15470000,7,56801
1.298071e+02,1,0,62.59999847,0.15910000,7,10986
1.303610e+02,1,0,62.59999847,0.15640000,7,62007
1.308899e+02,1,0,62.59999847,0.15019999,5,32992
1.313682e+02,1,0,62.59999847,0.14770000,7,40523
1.318971e+02,1,0,62.59999847,0.14669999,5,41055
1.323753e+02,1,0,62.59999847,0.14200000,7,10206
1.329292e+02,1,0,62.59999847,0.13789999,7,21852
1.333825e+02,1,0,62.59999847,0.13720000,7,50072
1.339364e+02,1,0,62.59999847,0.13920000,7,28464
1.343896e+02,1,0,62.15000153,0.13710000,7,13663
1.349436e+02,1,0,62.59999847,0.13040000,7,11137
1.354724e+02,1,0,62.59999847,0.13060001,5,35800
1.359507e+02,1,0,62.59999847,0.12180000,7,26238
1.364796e+02,1,0,62.59999847,0.12400000,5,25081
1.369578e+02,1,0,62.59999847,0.11130000,7,50202
1.377637e+02,1,0,62.59999847,0.11430000,5,17932
1.382419e+02,1,0,62.59999847,0.10900000,7,30144
1.387708e+02,1,0,60.34999847,0.10390000,5,35256
1.392490e+02,1,0,62.59999847,0.10410000,7,55456
1.398029e+02,1,0,62.59999847,0.09990000,7,935
1.402561e+02,1,0,62.59999847,0.09990000,7,6402
1.408100e+02,1,0,62.59999847,0.09930000,7,14679
1.412633e+02,1,0,62.59999847,0.09520000,7,53829
1.418171e+02,1,0,62.59999847,0.09540000,7,35948
1.423460e+02,1,0,62.59999847,0.09100000,5,8514
1.428243e+02,1,0,62.59999847,0.09090000,7,34736
1.433532e+02,1,0,62.59999847,0.09510000,5,50272
1.438314e+02,1,0,62.59999847,0.09420000,7,14007
1.443853e+02,1,0,62.59999847,0.08730000,7,26171
1.448386e+02,1,0,62.59999847,0.08850000,7,28239
1.453924e+02,1,0,62.59999847,0.08770000,7,38460
1.458457e+02,1,0,62.59999847,0.09080000,7,10206
1.463996e+02,1,0,62.59999847,0.08670000,7,15364
1.469285e+02,1,0,62.59999847,0.08300000,5,5130
1.474067e+02,1,0,62.59999847,0.08190000,7,428
1.479356e+02,1,0,62.59999847,0.07560000,5,20185
1.484139e+02,1,0,62.59999847,0.08200000,7,3521
1.489678e+02,1,0,62.59999847,0.07780000,7,48274
1.494210e+02,1,0,63.04999924,0.07990000,7,16054
1.502269e+02,1,0,63.04999924,0.07320000,5,51884
1.507051e+02,1,0,63.04999924,0.07520000,7,34358
1.512590e+02,1,0,63.04999924,0.07110000,7,36351
1.517122e+02,1,0,62.59999847,0.06800000,7,17635
1.522661e+02,1,0,63.04999924,0.06820000,7,25800
1.527194e+02,1,0,63.04999924,0.07480000,7,37837
1.532732e+02,1,0,63.04999924,0.07540000,7,62406
1.538021e+02,1,0,63.04999924,0.07460000,5,21884
1.542804e+02,1,0,63.04999924,0.07770000,7,26800
1.548093e+02,1,0,63.04999924,0.07980000,5,17661
1.552875e+02,1,0,63.04999924,0.07900000,7,58432
1.558414e+02,1,0,63.04999924,0.08290000,7,56297
1.562946e+02,1,0,63.04999924,0.07800000,7,52757
1.568485e+02,1,0,63.04999924,0.07820000,7,22773
1.573018e+02,1,0,63.04999924,0.08070000,7,26917
1.578557e+02,1,0,63.04999924,0.08020000,7,5784
1.583846e+02,1,0,63.04999924,0.08520000,5,49880
1.588628e+02,1,0,63.04999924,0.08450000,7,3461
1.593917e+02,1,0,63.04999924,0.08800000,5,2116
1.598700e+02,1,0,63.04999924,0.08740000,7,57458
1.604239e+02,1,0,63.04999924,0.08900000,7,12409
1.608771e+02,1,0,63.04999924,0.08540000,7,44415
1.614310e+02,1,0,63.04999924,0.08880000,7,46580
1.618842e+02,1,0,63.04999924,0.09090000,7,44724
1.624381e+02,1,0,63.04999924,0.08780000,7,44705
1.629670e+02,1,0,63.04999924,0.09120000,5,64988
1.634452e+02,1,0,63.04999924,0.09480000,7,16712
1.641754e+02,1,0,63.04999924,0.09350000,7,46254
1.650062e+02,1,0,63.04999924,0.09530000,7,22126
1.654595e+02,1,0,63.04999924,0.09980000,7,28832
1.667435e+02,1,0,63.04999924,0.10070000,7,46396
1.685565e+02,1,0,61.70000076,0.09560000,5,55188
1.690347e+02,1,0,63.04999924,0.09800000,7,19036
1.698406e+02,1,0,63.04999924,0.10250000,5,8997
1.703188e+02,1,0,63.04999924,0.09800000,7,53881
1.708477e+02,1,0,63.04999924,0.09570000,5,35645
1.713260e+02,1,0,63.04999924,0.09210000,7,37807
1.718799e+02,1,0,63.04999924,0.09350000,7,1249
1.723331e+02,1,0,63.04999924,0.08730000,7,35540
1.728870e+02,1,0,62.59999847,0.09020000,7,55478
1.733403e+02,1,0,62.59999847,0.08560000,7,64713
1.738942e+02,1,0,63.04999924,0.08980000,7,13819
1.744231e+02,1,0,62.59999847,0.09040000,5,52546
1.749013e+02,1,0,62.59999847,0.08900000,7,30471
1.754303e+02,1,0,63.04999924,0.08780000,5,60609
1.759085e+02,1,0,63.04999924,0.08890000,7,23774
1.764624e+02,1,0,63.04999924,0.08750000,7,58096
1.767144e+02,2,0,60.34999847,0.08530000,5,48117
1.771926e+02,2,0,62.59999847,0.08310000,7,59745
1.777215e+02,2,0,63.04999924,0.07740000,5,20885
1.781997e+02,2,0,62.59999847,0.07870000,7,25156
1.790056e+02,2,0,59.00000000,0.07350000,5,3478
1.794838e+02,2,0,62.59999847,0.07030000,7,57777
1.800127e+02,2,0,62.59999847,0.01630000,5,32720
1.804910e+02,2,0,62.59999847,0.00030000,7,29965
1.810448e+02,2,0,62.59999847,-0.06090000,7,4114
1.814981e+02,2,0,63.04999924,-0.09120000,7,8281
1.820520e+02,2,0,62.59999847,4.92789984,7,35375
1.825052e+02,2,0,62.59999847,84.01560211,7,13106
1.830591e+02,2,0,62.59999847,92.43650055,7,12147
1.835879e+02,2,0,62.59999847,99.80290222,5,11525
1.840662e+02,2,0,63.50000000,88.91339874,7,29204
1.845950e+02,2,0,64.84999847,26.53300095,5,63426
1.850733e+02,2,0,67.55000305,-4.60850000,7,4151
1.856272e+02,2,0,71.15000153,-4.84049988,7,32380
1.860804e+02,2,0,73.84999847,-4.88430023,7,58801
1.868862e+02,2,0,80.59999847,-4.91050005,5,50085
1.873644e+02,2,0,85.09999847,-4.92689991,7,28473
1.879183e+02,2,0,90.94999695,-4.89449978,7,9075
1.883715e+02,2,0,95.44999695,-4.86210012,7,63431
1.889254e+02,2,0,101.30000305,-4.78630018,7,59095
1.893787e+02,2,0,106.25000000,-4.75369978,7,1662
1.899326e+02,2,0,113.00000000,-4.66739988,7,45504
1.904615e+02,2,0,117.94999695,-4.58729982,5,46468
1.909397e+02,2,0,124.25000000,-4.52199984,7,26320
1.914686e+02,2,0,126.94999695,-4.43559980,5,22724
1.919470e+02,2,0,130.10000610,-4.37610006,7,17020
1.925009e+02,2,0,133.69999695,-4.30229998,7,12038
1.929542e+02,2,0,138.19999695,-4.23409986,7,35662
1.937601e+02,2,0,135.94999695,-4.10500002,5,41089
1.947923e+02,2,0,153.50000000,-3.96889997,7,60490
1.957996e+02,2,0,162.50000000,-3.81680012,7,15805
1.968068e+02,2,0,173.30000305,-3.67350006,7,38585
1.980910e+02,2,0,185.44999695,-3.52349997,7,31200
1.985443e+02,2,0,189.05000305,-3.51119995,7,11782
2.003825e+02,2,0,200.75000000,-3.37960005,7,25510
2.039581e+02,2,0,215.60000610,-3.29310012,7,11559
2.098003e+02,2,0,240.35000610,-3.11290002,5,37567
2.102786e+02,2,0,242.14999390,-3.09969997,7,1275
2.108326e+02,2,0,244.39999390,-3.08229995,7,36563
2.112859e+02,2,0,246.19999695,-3.06550002,7,25369
2.118398e+02,2,0,248.00000000,-3.06209993,7,37025
2.122931e+02,2,0,249.35000610,-3.05200005,7,49077
2.128470e+02,2,0,251.14999390,-3.04559994,7,14362
2.133760e+02,2,0,252.50000000,-3.04150009,5,42898
2.138543e+02,2,0,254.30000305,-3.03049994,7,57084
2.143832e+02,2,0,256.10000610,-3.00609994,5,29750
2.148615e+02,2,0,257.45001221,-2.99480009,7,57233
2.154154e+02,2,0,259.25000000,-2.98060012,7,53268
2.158687e+02,2,0,260.14999390,-2.97189999,7,17461
2.164227e+02,2,0,261.50000000,-2.95149994,7,13551
2.168759e+02,2,0,262.85000610,-2.92829990,7,49312
2.177069e+02,2,0,265.10000610,-2.91090012,7,145
2.181602e+02,2,0,266.45001221,-2.91359997,7,9893
2.187141e+02,2,0,267.79998779,-2.93050003,7,27558
2.191674e+02,2,0,268.70001221,-2.91650009,7,24570
2.197214e+02,2,0,269.60000610,-2.89280009,7,52367
2.202503e+02,2,0,270.50000000,-2.86190009,5,40059
2.207286e+02,2,0,271.39999390,-2.84200001,7,27628
2.212576e+02,2,0,270.95001221,-2.83439994,5,19313
2.217359e+02,2,0,273.64999390,-2.81730008,7,62838
2.222899e+02,2,0,274.54998779,-2.80439997,7,50654
2.227432e+02,2,0,270.95001221,-2.80550003,7,1970
2.232972e+02,2,0,275.89999390,-2.82890010,7,45492
2.237506e+02,2,0,276.35000610,-2.80599999,7,28575
2.243045e+02,2,0,277.70001221,-2.79830003,7,21700
2.248335e+02,2,0,278.14999390,-2.78390002,5,64852
2.253118e+02,2,0,278.60000610,-2.78189993,7,40367
2.258408e+02,2,0,279.04998779,-2.76950002,5,7349
2.263191e+02,2,0,279.95001221,-2.77460003,7,50379
2.268731e+02,2,0,280.85000610,-2.76230001,7,35820
2.273264e+02,2,0,281.29998779,-2.75740004,7,61031
2.278804e+02,2,0,282.20001221,-2.74169993,7,42460
2.283337e+02,2,0,282.20001221,-2.73709989,7,14029
2.288877e+02,2,0,282.64999390,-2.73060012,7,34901
2.294167e+02,2,0,283.10000610,-2.72530007,5,4717
2.298950e+02,2,0,283.54998779,-2.73079991,7,61476
2.304240e+02,2,0,284.00000000,-2.73250008,5,42512
2.309022e+02,2,0,284.89999390,-2.73799992,7,3251
2.314562e+02,2,0,285.35000610,-2.73309994,7,32668
2.319095e+02,2,0,285.79998779,-2.73749995,7,61375
2.324634e+02,2,0,286.25000000,-2.72119999,7,10819
2.329167e+02,2,0,286.70001221,-2.71760011,7,42086
2.334707e+02,2,0,287.14999390,-2.71029997,7,54800
2.339996e+02,2,0,287.60000610,-2.70930004,5,31869
2.344779e+02,2,0,288.04998779,-2.72359991,7,50268
2.352081e+02,2,0,288.95001221,-2.71259999,7,22410
2.357620e+02,2,0,289.85000610,-2.70219994,7,26689
2.362910e+02,2,0,290.29998779,-2.68820000,5,36938
2.367693e+02,2,0,290.75000000,-2.68289995,7,26604
2.372982e+02,2,0,291.20001221,-2.68249989,5,26333
2.377765e+02,2,0,291.20001221,-2.68379998,7,57290
2.383304e+02,2,0,291.64999390,-2.67549992,7,65356
2.387837e+02,2,0,291.64999390,-2.67160010,7,52007
2.393377e+02,2,0,292.10000610,-2.66639996,7,35210
2.397909e+02,2,0,292.10000610,-2.67199993,7,9164
2.403449e+02,2,0,292.10000610,-2.66359997,7,63199
2.408738e+02,2,0,292.54998779,-2.66249990,5,31209
2.413521e+02,2,0,292.54998779,-2.67670012,7,56519
2.418810e+02,2,0,292.54998779,-2.68820000,5,57189
2.423592e+02,2,0,292.54998779,-2.70230007,7,4058
2.429132e+02,2,0,292.54998779,-2.69020009,7,55908
2.433665e+02,2,0,292.54998779,-2.67249990,7,10281
2.439204e+02,2,0,292.54998779,-2.67429996,7,14784
2.443737e+02,2,0,292.54998779,-2.67140007,7,36442
2.449276e+02,2,0,292.54998779,-2.66490006,7,39694
2.454566e+02,2,0,292.54998779,-2.66030002,5,27579
2.459349e+02,2,0,292.54998779,-2.67370009,7,9015
2.466651e+02,2,0,292.10000610,-2.69679999,7,21343
2.472191e+02,2,0,291.64999390,-2.70619988,7,7429
2.477480e+02,2,0,291.64999390,-2.69810009,5,51156
2.487553e+02,2,0,288.04998779,-2.69169998,5,3627
2.492336e+02,2,0,291.20001221,-2.69219995,7,38499
2.500395e+02,2,0,291.64999390,-2.69070005,5,7206
2.510468e+02,2,0,286.70001221,-2.68770003,5,26110
2.520790e+02,2,0,291.64999390,-2.66939998,7,8470
2.525323e+02,2,0,290.29998779,-2.67059994,7,9836
2.530863e+02,2,0,291.64999390,-2.67519999,7,34980
2.535397e+02,2,0,291.64999390,-2.66869998,7,30592
2.540936e+02,2,0,291.64999390,-2.66520000,7,46064
2.546226e+02,2,0,291.64999390,-2.65680003,5,345
2.551009e+02,2,0,292.10000610,-2.66939998,7,12503
2.556298e+02,2,0,292.10000610,-2.69849992,5,24902
2.561081e+02,2,0,291.64999390,-2.69910002,7,55194
2.566621e+02,2,0,291.64999390,-2.69950008,7,63939
2.571154e+02,2,0,291.64999390,-2.68289995,7,56856
2.576693e+02,2,0,291.64999390,-2.67179990,7,17526
2.581226e+02,2,0,291.64999390,-2.66720009,7,62142
2.586765e+02,2,0,291.64999390,-2.66630006,7,34800
2.592055e+02,2,0,290.29998779,-2.65709996,5,43246
2.596837e+02,2,0,291.64999390,-2.66429996,7,43102
2.602127e+02,2,0,291.64999390,-2.66779995,5,33502
2.606910e+02,2,0,291.64999390,-2.66659999,7,32283
2.612449e+02,2,0,291.20001221,-2.68600011,7,46128
2.616982e+02,2,0,291.20001221,-2.69980001,7,8873
2.622522e+02,2,0,291.20001221,-2.70930004,7,7453
2.627055e+02,2,0,291.20001221,-2.70359993,7,52902
2.632594e+02,2,0,291.20001221,-2.70989990,7,37523
2.642666e+02,2,0,290.29998779,-2.71180010,7,10884
2.647954e+02,2,0,290.75000000,-2.70370007,5,5191
2.652737e+02,2,0,290.29998779,-2.69989991,7,33450
2.658276e+02,2,0,290.29998779,-2.70770001,7,43664
2.662808e+02,2,0,290.29998779,-2.72250009,7,1636
2.668347e+02,2,0,290.29998779,-2.74219990,7,52877
2.672880e+02,2,0,289.85000610,-2.73779988,7,41842
2.678419e+02,2,0,289.39999390,-2.73569989,7,31164
2.683708e+02,2,0,288.95001221,-2.73469996,5,50189
2.688490e+02,2,0,288.95001221,-2.73729992,7,10480
2.693779e+02,2,0,288.50000000,-2.72560000,5,19128
2.698561e+02,2,0,288.50000000,-2.72989988,7,4939
2.704100e+02,2,0,288.50000000,-2.72959995,7,62779
2.708632e+02,2,0,288.50000000,-2.72679996,7,65350
2.714171e+02,2,0,288.04998779,-2.72379994,7,46421
2.718703e+02,2,0,288.04998779,-2.72740006,7,42515
2.724242e+02,2,0,287.60000610,-2.72510004,7,5444
2.739602e+02,2,0,287.60000610,-2.72449994,5,48108
2.749923e+02,2,0,287.60000610,-2.72370005,7,54425
2.754455e+02,2,0,287.60000610,-2.72869992,7,12541
2.759994e+02,2,0,287.60000610,-2.72379994,7,5513
2.764527e+02,2,0,287.60000610,-2.72469997,7,60211
2.770065e+02,2,0,287.60000610,-2.73029995,7,14067
2.775354e+02,2,0,287.14999390,-2.74600005,5,37069
2.780136e+02,2,0,287.60000610,-2.76460004,7,53153
2.785425e+02,2,0,287.14999390,-2.75970006,5,63461
2.790207e+02,2,0,287.14999390,-2.75589991,7,3114
2.795746e+02,2,0,286.70001221,-2.75839996,7,54149
2.800278e+02,2,0,286.25000000,-2.75259995,7,27386
2.805817e+02,2,0,285.79998779,-2.75580001,7,10228
2.810349e+02,2,0,285.35000610,-2.75650001,7,57942
2.815887e+02,2,0,284.89999390,-2.75169992,7,19836
2.821176e+02,2,0,284.89999390,-2.74399996,5,19204
2.825958e+02,2,0,284.45001221,-2.75110006,7,40407
2.831247e+02,2,0,284.00000000,-2.75460005,5,28081
2.836029e+02,2,0,283.54998779,-2.74880004,7,21185
2.844087e+02,2,0,282.64999390,-2.74909997,5,50451
2.848869e+02,2,0,282.20001221,-2.74620008,7,12143
2.854158e+02,2,0,281.75000000,-2.74270010,5,29637
2.858940e+02,2,0,281.29998779,-2.74429989,7,37722
2.864479e+02,2,0,280.85000610,-2.73760009,7,53130
2.869011e+02,2,0,280.39999390,-2.73979998,7,7890
2.874550e+02,2,0,279.95001221,-2.73699999,7,42456
2.881851e+02,2,0,279.95001221,-2.75349998,7,36097
2.897461e+02,2,0,278.60000610,-2.75469995,7,62520
2.904762e+02,2,0,278.60000610,-2.74920011,7,29670
2.910301e+02,2,0,278.60000610,-2.75219989,7,5764
2.914834e+02,2,0,278.14999390,-2.75920010,7,13778
2.922892e+02,2,0,278.14999390,-2.76049995,5,54686
2.940514e+02,2,0,277.70001221,-2.77370000,7,7539
2.945804e+02,2,0,277.25000000,-2.77259994,5,41734
2.950586e+02,2,0,276.79998779,-2.77340007,7,11675
2.956125e+02,2,0,276.35000610,-2.77040005,7,21840
2.963428e+02,2,0,276.35000610,-2.77320004,7,4573
2.968717e+02,2,0,275.89999390,-2.78189993,5,26266
2.973499e+02,2,0,275.45001221,-2.78189993,7,7146
2.983571e+02,2,0,275.45001221,-2.80749989,7,2663
2.989110e+02,2,0,275.45001221,-2.81170011,7,28506
2.993642e+02,2,0,275.00000000,-2.81130004,7,44539
2.999182e+02,2,0,274.54998779,-2.81119990,7,41940
3.004470e+02,2,0,274.54998779,-2.81100011,5,27603
3.012023e+02,2,0,274.54998779,-2.81539989,7,3098
3.016555e+02,2,0,274.54998779,-2.81369996,7,14507
3.022094e+02,2,0,274.54998779,-2.81559992,7,58423
3.029396e+02,2,0,274.54998779,-2.81620002,7,38232
3.034935e+02,2,0,274.54998779,-2.81369996,7,12095
3.039468e+02,2,0,274.54998779,-2.81570005,7,50683
3.045007e+02,2,0,274.54998779,-2.81369996,7,36523
3.050297e+02,2,0,275.00000000,-2.81159997,5,13741
3.055079e+02,2,0,275.00000000,-2.81419992,7,25894
3.060368e+02,2,0,275.00000000,-2.82310009,5,32166
3.065151e+02,2,0,275.00000000,-2.81970000,7,60136
3.070690e+02,2,0,275.00000000,-2.82620001,7,59337
3.075222e+02,2,0,275.00000000,-2.82730007,7,1862
3.080761e+02,2,0,274.54998779,-2.83500004,7,3290
3.085294e+02,2,0,274.54998779,-2.84520006,7,32522
3.093602e+02,2,0,274.10000610,-2.86199999,7,44011
3.098135e+02,2,0,273.64999390,-2.92440009,7,5041
3.103674e+02,2,0,273.64999390,-3.12579989,7,37077
3.108207e+02,2,0,274.10000610,-3.11630011,7,26143
3.113746e+02,2,0,274.10000610,-3.09699988,7,41882
3.119035e+02,2,0,272.75000000,-3.08109999,5,39429
3.126587e+02,2,0,274.10000610,-3.06229997,7,55714
3.131120e+02,2,0,274.10000610,-3.05999994,7,5150
3.136659e+02,2,0,274.10000610,-3.05789995,7,8362
3.141948e+02,2,0,272.29998779,-3.05089998,5,51343
3.146731e+02,2,0,273.64999390,-3.05290008,7,25708
3.152020e+02,2,0,273.64999390,-3.05369997,5,8015
3.156803e+02,2,0,273.64999390,-3.05390000,7,43952
3.162342e+02,2,0,273.20001221,-3.05029988,7,47456
3.166875e+02,2,0,272.75000000,-3.05819988,7,44981
3.172414e+02,2,0,271.85000610,-3.05960011,7,24584
3.176946e+02,2,0,271.85000610,-3.05830002,7,14320
3.182485e+02,2,0,271.39999390,-3.05999994,7,18288
3.187774e+02,2,0,271.39999390,-3.05579996,5,18619
3.192557e+02,2,0,271.39999390,-3.06060004,7,61932
3.197845e+02,2,0,271.39999390,-3.06100011,5,45549
3.202628e+02,2,0,271.39999390,-3.05900002,7,8231
3.210687e+02,2,0,270.50000000,-3.05870008,5,51464
3.215469e+02,2,0,269.60000610,-3.05270004,7,49101
3.220758e+02,2,0,268.70001221,-3.05040002,5,20268
3.225541e+02,2,0,268.70001221,-3.05150008,7,64815
3.231080e+02,2,0,269.14999390,-3.05590010,7,47378
3.235612e+02,2,0,269.14999390,-3.05180001,7,52574
3.241151e+02,2,0,268.25000000,-3.05559993,7,411
3.245684e+02,2,0,263.29998779,-2.77870011,7,50624
3.251223e+02,2,0,267.79998779,-2.67600012,7,3065
